LOAN,LOANSUFFVOWEL,VERB,VERBAFFVOWEL,FONETIKA,LEVENSTEIN,VERBFREQ
твитить,и,ощущать,а,3,5,55.9
твитить,и,отойти,ти,4,5,55.9
твитить,и,прибыть,ть,3,4,55.7
твитить,и,случаться,а,5,7,55.5
твитить,и,сойти,ти,4,5,55.4
твитить,и,поймать,а,4,5,55.2
твитить,и,признаться,а,6,6,55.1
твитить,и,заключить,и,5,7,55.1
твитить,и,сомневаться,а,6,9,55
твитить,и,усмехнуться,у,7,9,55
твитить,и,договориться,и,6,8,54.8
твитить,и,предоставить,и,7,8,54.7
твитить,и,удаваться,а,4,7,54.3
твитить,и,сходить,и,2,4,54.2
твитить,и,попадать,а,3,6,54.1
твитить,и,пустить,и,3,3,54.1
твитить,и,указывать,а,5,7,54
твитить,и,терпеть,е,3,4,53.7
твитить,и,сдать,ть,3,5,53.6
твитить,и,вывести,ти,4,6,53.4
твитить,и,выпускать,а,5,7,53.4
твитить,и,вступить,и,4,4,53.1
твитить,и,спорить,и,3,4,53.1
твитить,и,вытащить,и,3,4,53
твитить,и,победить,и,3,5,52.9
твитить,и,посадить,и,3,5,52.9
твитить,и,обсуждать,а,4,7,52.8
твитить,и,заняться,я,5,7,52.7
твитить,и,переходить,и,5,7,52.6
твитить,и,торопиться,и,5,6,52.6
твитить,и,выиграть,а,3,5,52.3
твитить,и,надеть,е,2,5,52.1
твитить,и,кормить,и,4,4,52
твитить,и,переживать,а,6,7,51.6
твитить,и,потребовать,а,6,8,51.6
твитить,и,жалеть,е,3,5,51.4
твитить,и,сохраниться,и,7,8,51.4
твитить,и,вынести,ти,4,6,51.3
твитить,и,отказываться,а,7,9,51.2
твитить,и,защищать,а,4,7,51
твитить,и,основать,а,4,5,51
твитить,и,заглянуть,у,5,6,51
твитить,и,пожать,а,3,3,50.9
твитить,и,лишить,и,3,5,50.9
твитить,и,уезжать,а,3,5,50.7
твитить,и,дрожать,а,2,8,50.5
твитить,и,воскликнуть,у,7,5,50.5
твитить,и,сообщать,а,4,6,50.3
твитить,и,лезть,е,4,6,50
твитить,и,жениться,и,5,5,50
твитить,и,волноваться,а,7,9,49.9
твитить,и,поразить,и,4,5,49.9
твитить,и,убивать,а,3,4,49.8
твитить,и,велеть,е,2,4,49.8
твитить,и,решиться,и,5,6,49.7
твитить,и,добраться,а,5,7,49.6
твитить,и,задуматься,а,6,8,49.6
твитить,и,нуждаться,а,5,7,49.5
твитить,и,позвать,а,4,5,49.5
твитить,и,удивляться,я,5,7,49.4
твитить,и,здравствовать,а,6,9,49.3
твитить,и,передавать,а,5,8,49.3
твитить,и,скрывать,а,4,6,49.3
твитить,и,запомнить,и,4,6,49.2
твитить,и,подавать,а,4,6,49
твитить,и,послушать,а,5,5,49
твитить,и,покинуть,у,4,7,49
твитить,и,пережить,и,4,5,48.9
твитить,и,раздаться,а,5,7,48.8
твитить,и,продолжить,и,5,7,48.8
твитить,и,оказывать,а,5,7,48.2
твитить,и,превышать,а,4,6,48.2
твитить,и,ловить,и,3,4,48
твитить,и,забрать,а,4,5,47.9
твитить,и,испугаться,а,6,8,47.8
твитить,и,утвердить,и,2,4,47.8
твитить,и,убедиться,и,4,6,47.7
твитить,и,применять,я,5,6,47.7
твитить,и,заменить,и,4,5,47.6
твитить,и,приглашать,а,6,7,47.5
твитить,и,привлечь,е,5,6,47.4
твитить,и,везти,ти,3,5,47
твитить,и,убрать,а,4,5,47
твитить,и,предположить,и,7,9,46.9
твитить,и,летать,а,2,4,46.6
твитить,и,признавать,а,6,7,46.4
твитить,и,предпочитать,а,6,6,46.3
твитить,и,прислать,а,4,9,46.3
твитить,и,повести,ти,4,5,46.3
твитить,и,покрыть,ть,4,8,46.3
твитить,и,подчеркнуть,у,6,5,46.3
твитить,и,жаловаться,а,6,8,46.1
твитить,и,решаться,а,5,7,46.1
твитить,и,успокоиться,и,6,8,46.1
твитить,и,исключить,и,5,6,46
твитить,и,отсутствовать,а,5,9,45.9
твитить,и,владеть,е,2,5,45.7
твитить,и,торчать,а,3,4,45.5
твитить,и,постараться,а,7,8,45.2
твитить,и,соединить,и,4,5,45.2
твитить,и,убедить,и,2,4,45.2
твитить,и,задавать,а,4,6,45.1
твитить,и,заложить,и,4,5,45
твитить,и,реализовать,а,6,8,44.8
твитить,и,выяснить,и,4,5,44.6
твитить,и,общаться,а,5,7,44.5
твитить,и,повернуть,у,4,7,44.5
твитить,и,исполнять,я,5,6,44.5
твитить,и,останавливаться,а,9,10,44.4
твитить,и,совершать,а,4,6,44.2
твитить,и,задать,ть,2,5,44.1
твитить,и,воевать,а,3,6,44.1
твитить,и,выдавать,а,3,5,44.1
твитить,и,ненавидеть,е,4,6,44.1
твитить,и,родить,и,2,4,44.1
твитить,и,наступать,а,5,6,44
твитить,и,выявить,и,3,4,43.8
твитить,и,предупредить,и,6,9,43.8
твитить,и,набрать,а,4,5,43.7
твитить,и,предназначить,и,8,10,43.7
твитить,и,учесть,е,4,5,43.6
твитить,и,уничтожить,и,5,5,43.6
твитить,и,освободить,и,4,6,43.5
твитить,и,воспринимать,а,8,8,43.4
твитить,и,прекратить,и,5,6,43.4
твитить,и,увеличить,и,4,4,43.3
твитить,и,наблюдаться,ть,6,9,43.2
твитить,и,подозревать,а,6,6,43.2
твитить,и,объединить,и,5,9,43.2
твитить,и,справиться,и,6,7,43.2
твитить,и,съесть,ть,4,5,43.2
твитить,и,вестись,ти,3,4,43.1
твитить,и,отнести,ти,4,6,43.1
твитить,и,упомянуть,у,5,7,43.1
твитить,и,отдыхать,а,3,5,42.9
твитить,и,проверять,я,4,6,42.9
твитить,и,врать,а,3,4,42.8
твитить,и,заработать,а,5,7,42.7
твитить,и,превращаться,а,7,9,42.7
твитить,и,создаваться,а,6,9,42.6
твитить,и,побывать,а,4,5,42.5
твитить,и,плыть,ть,4,6,42.5
твитить,и,рассматриваться,а,9,11,42.2
твитить,и,уважать,а,2,4,42.2
твитить,и,образоваться,а,8,6,42.1
твитить,и,выскочить,и,5,10,42.1
твитить,и,проговорить,и,6,7,42.1
твитить,и,хранить,и,3,4,42.1
твитить,и,обрадоваться,а,7,10,41.7
твитить,и,танцевать,а,4,6,41.7
твитить,и,пропустить,и,5,6,41.7
твитить,и,дождаться,а,4,7,41.6
твитить,и,избрать,а,4,5,41.6
твитить,и,завести,ти,4,6,41.5
твитить,и,описывать,а,5,4,41.5
твитить,и,захватить,и,3,8,41.5
твитить,и,оглянуться,у,6,6,41.5
твитить,и,сунуть,у,3,5,41.5
твитить,и,исчезать,а,3,6,41.4
твитить,и,складываться,а,7,6,41.4
твитить,и,разделить,и,5,10,41.4
твитить,и,последовать,а,6,9,41.2
твитить,и,отражать,а,3,5,41.1
твитить,и,приближаться,а,8,8,41
твитить,и,вступать,а,4,5,40.9
твитить,и,надоесть,е,4,6,40.9
твитить,и,интересоваться,а,9,11,40.8
твитить,и,подлежать,а,4,7,40.8
твитить,и,произносить,и,6,7,40.8
твитить,и,раскрыть,ы,5,6,40.8
твитить,и,арестовать,а,5,7,40.7
твитить,и,целовать,а,4,6,40.7
твитить,и,орать,а,3,5,40.6
твитить,и,отвести,ти,3,5,40.6
твитить,и,тянуться,у,4,6,40.6
твитить,и,достаться,а,4,6,40.5
твитить,и,полагаться,а,6,8,40.5
твитить,и,открываться,а,6,8,40.4
твитить,и,сохранять,я,5,7,40.4
твитить,и,воспользоваться,а,10,13,40.3
твитить,и,махнуть,у,4,5,40.2
твитить,и,приобретать,а,5,7,40.1
твитить,и,сложить,и,3,4,40.1
твитить,и,выражать,а,4,5,40
твитить,и,вскочить,и,4,6,40
твитить,и,понадобиться,и,7,9,40
твитить,и,сделаться,а,5,7,39.9
твитить,и,поглядеть,е,4,7,39.9
твитить,и,поинтересоваться,а,10,12,39.8
твитить,и,признаваться,а,8,9,39.7
твитить,и,высказать,а,5,7,39.6
твитить,и,ложиться,и,5,6,39.5
твитить,и,проявить,и,4,5,39.5
твитить,и,спуститься,и,5,6,39.5
твитить,и,довести,ти,3,4,39.4
твитить,и,влиять,я,3,6,39.4
твитить,и,содержаться,а,7,9,39.3
твитить,и,подтверждать,а,4,8,39.2
твитить,и,защитить,и,3,3,39.1
твитить,и,исполнить,и,5,6,39.1
твитить,и,заплатить,и,4,5,38.9
твитить,и,управлять,я,5,7,38.9
твитить,и,спрятать,а,3,5,38.8
твитить,и,привлекать,а,5,7,38.7
твитить,и,исследовать,а,5,9,38.6
твитить,и,нанести,ти,5,6,38.5
твитить,и,прыгать,а,3,6,38.5
твитить,и,приготовить,и,6,5,38.5
твитить,и,вынудить,и,3,5,38.3
твитить,и,пояснить,и,4,5,38.3
твитить,и,контролировать,а,9,10,38.2
твитить,и,руководить,и,4,8,38.2
твитить,и,строиться,и,4,6,38.2
твитить,и,применяться,я,7,6,38.2
твитить,и,рассчитать,а,3,6,38.1
твитить,и,шутить,и,2,3,38.1
твитить,и,молиться,и,5,6,38
твитить,и,восстановить,и,6,8,37.8
твитить,и,вынуть,у,2,4,37.8
твитить,и,рисовать,а,4,6,37.5
твитить,и,рекомендовать,а,8,11,37.4
твитить,и,приниматься,а,7,7,37.3
твитить,и,настаивать,а,5,6,37.2
твитить,и,придавать,а,4,6,37.1
твитить,и,оказать,а,3,5,37
твитить,и,замереть,е,4,5,37
твитить,и,доставить,и,4,6,37
твитить,и,глянуть,у,3,5,37
твитить,и,планировать,а,7,8,36.8
твитить,и,отозваться,а,5,7,36.7
твитить,и,осуществить,и,6,7,36.7
твитить,и,разбить,и,4,4,36.7
твитить,и,разойтись,сь,5,6,36.7
твитить,и,перенести,ти,6,8,36.6
твитить,и,испытать,а,3,5,36.5
твитить,и,закрывать,а,5,7,36.4
твитить,и,оценивать,а,5,5,36.4
твитить,и,окончить,и,4,6,36.4
твитить,и,нарушить,и,4,5,35.9
твитить,и,ощутить,и,2,3,35.9
твитить,и,сопровождать,а,6,4,35.8
твитить,и,научить,и,3,9,35.8
твитить,и,пробовать,а,5,7,35.7
твитить,и,стучать,а,3,5,35.7
твитить,и,напечатать,а,5,5,35.5
твитить,и,пускать,а,4,7,35.5
твитить,и,выставить,и,4,5,35.5
твитить,и,прикрыть,ы,4,5,35.5
твитить,и,сиять,я,4,4,35.5
твитить,и,проживать,а,5,6,35.4
твитить,и,делиться,и,4,6,35.4
твитить,и,призвать,а,4,7,35.3
твитить,и,изобразить,и,6,4,35.3
твитить,и,изучить,и,3,7,35.3
твитить,и,производиться,и,6,5,35.3
твитить,и,подвести,ти,4,9,35.3
твитить,и,достигать,а,4,5,35.2
твитить,и,допускать,а,4,7,35.1
твитить,и,посылать,а,4,6,35.1
твитить,и,утратить,и,2,3,35.1
твитить,и,класть,ть,4,7,35
твитить,и,захотеться,е,5,5,35
твитить,и,подобрать,а,5,6,34.9
твитить,и,возразить,и,5,4,34.9
твитить,и,грозить,и,3,7,34.9
твитить,и,образовывать,а,7,9,34.8
твитить,и,предполагаться,а,9,12,34.8
твитить,и,устанавливать,а,7,7,34.8
твитить,и,проявлять,я,5,8,34.8
твитить,и,водить,и,1,3,34.7
твитить,и,помолчать,а,5,7,34.6
твитить,и,сдавать,а,3,5,34.4
твитить,и,постоять,я,4,5,34.4
твитить,и,демонстрировать,а,9,11,34.3
твитить,и,спускаться,а,6,5,34.3
твитить,и,посидеть,е,3,10,34.3
твитить,и,распространить,и,9,8,34.3
твитить,и,догадываться,а,6,10,34.2
твитить,и,изображать,а,6,8,34.2
твитить,и,бродить,и,2,4,34.1
твитить,и,опираться,а,5,6,34
твитить,и,посоветовать,а,6,8,34
твитить,и,разглядывать,а,7,10,34
твитить,и,одеть,ть,2,7,33.9
твитить,и,задержать,а,5,7,33.9
твитить,и,нарисовать,а,6,5,33.9
твитить,и,располагаться,а,9,11,33.9
твитить,и,беседовать,а,5,8,33.8
твитить,и,заболеть,е,4,6,33.8
твитить,и,превратить,и,4,5,33.8
твитить,и,покачать,а,4,5,33.7
твитить,и,налить,и,3,4,33.7
твитить,и,отдохнуть,у,4,6,33.7
твитить,и,течь,чь,4,6,33.7
твитить,и,доверять,я,2,5,33.7
твитить,и,гнать,а,4,5,33.6
твитить,и,обусловить,и,6,7,33.6
твитить,и,связывать,а,4,6,33.5
твитить,и,удивить,и,3,3,33.5
твитить,и,биться,и,4,5,33.4
твитить,и,браться,а,4,6,33.3
твитить,и,присесть,е,4,5,33.3
твитить,и,тратить,и,1,2,33.3
твитить,и,разрушить,и,5,6,33.2
твитить,и,волновать,а,5,7,33.1
твитить,и,плавать,а,3,5,33.1
твитить,и,развивать,а,4,5,33.1
твитить,и,спасать,а,3,5,33.1
твитить,и,окружить,и,4,5,33.1
твитить,и,обязать,а,3,5,33
твитить,и,видеться,е,3,9,33
твитить,и,возглавлять,я,7,5,33
твитить,и,доказывать,а,5,6,32.9
твитить,и,гордиться,и,5,8,32.9
твитить,и,сообразить,и,5,9,32.9
твитить,и,проявляться,я,7,7,32.9
твитить,и,заказать,а,4,6,32.8
твитить,и,трогать,а,2,4,32.8
твитить,и,завершить,и,4,5,32.7
твитить,и,попасться,а,5,4,32.6
твитить,и,поцеловать,а,6,7,32.6
твитить,и,пугать,а,3,8,32.6
твитить,и,отменить,и,3,5,32.6
твитить,и,избежать,а,4,6,32.5
твитить,и,советовать,а,4,5,32.5
твитить,и,подхватить,и,3,7,32.5
твитить,и,потрясти,ти,5,10,32.5
твитить,и,предоставлять,я,8,6,32.5
твитить,и,выбросить,и,5,6,32.4
твитить,и,доложить,и,3,5,32.4
твитить,и,скрыть,ы,4,9,32.4
твитить,и,объясняться,я,7,5,32.4
твитить,и,отказать,а,3,6,32.3
твитить,и,разбираться,а,7,5,32.3
твитить,и,обидеться,е,4,4,32.3
твитить,и,повесить,и,3,4,32.3
твитить,и,посетить,и,3,8,32.3
твитить,и,замолчать,а,5,5,32.2
твитить,и,окружать,а,4,7,32.2
твитить,и,успевать,а,4,6,32.2
твитить,и,двинуться,у,3,6,32.2
твитить,и,обрести,ти,5,6,32.1
твитить,и,подчеркивать,а,7,9,32.1
твитить,и,переводить,и,4,6,32
твитить,и,храниться,и,5,5,32
твитить,и,полезть,ть,4,6,32
твитить,и,издать,ть,3,7,31.8
твитить,и,вырваться,а,5,10,31.8
твитить,и,заинтересовать,а,8,5,31.8
твитить,и,помешать,а,4,6,31.8
твитить,и,ценить,и,3,4,31.8
твитить,и,сравнить,и,4,5,31.7
твитить,и,тащить,и,2,3,31.6
твитить,и,совпадать,а,3,6,31.5
твитить,и,пообещать,а,4,8,31.4
твитить,и,благодарить,и,6,8,31.4
твитить,и,направиться,и,7,7,31.4
твитить,и,развернуть,у,5,7,31.4
твитить,и,прозвучать,а,5,7,31.3
твитить,и,соглашаться,а,7,9,31.3
твитить,и,доставать,а,4,6,31.2
твитить,и,зарегистрировать,а,11,11,31.2
твитить,и,оглядываться,а,7,6,31.2
твитить,и,опасаться,а,5,5,31.2
твитить,и,сменить,и,3,10,31.2
твитить,и,обмануть,у,4,7,31.2
твитить,и,обнять,я,4,4,31.2
твитить,и,рассуждать,а,4,8,31.1
твитить,и,украсть,а,5,5,31.1
твитить,и,ошибиться,и,5,6,31
твитить,и,повысить,и,3,5,31
твитить,и,поручить,и,4,4,31
твитить,и,заявлять,я,4,5,31
твитить,и,заполнить,и,5,6,30.9
твитить,и,опуститься,и,5,6,30.9
твитить,и,развести,ти,5,7,30.9
твитить,и,заплакать,а,5,7,30.8
твитить,и,засыпать,а,4,6,30.8
твитить,и,преодолеть,е,4,6,30.8
твитить,и,заслужить,и,5,8,30.8
твитить,и,трудиться,и,3,5,30.8
твитить,и,пожалеть,е,4,6,30.7
твитить,и,лечить,и,3,4,30.6
твитить,и,зарабатывать,а,7,6,30.5
твитить,и,предусматривать,а,9,9,30.5
твитить,и,охватить,и,2,3,30.5
твитить,и,валяться,я,4,11,30.5
твитить,и,обойти,ти,4,8,30.4
твитить,и,выражаться,а,6,5,30.4
твитить,и,сломать,а,3,4,30.4
твитить,и,обидеть,е,2,6,30.4
твитить,и,доходить,и,2,5,30.4
твитить,и,даваться,а,3,5,30.3
твитить,и,прощать,а,3,6,30.3
твитить,и,вытянуть,у,3,7,30.3
твитить,и,отвернуться,у,5,5,30.3
твитить,и,рухнуть,у,4,5,30.3
твитить,и,свернуть,у,3,5,30.3
твитить,и,стесняться,я,6,7,30.3
твитить,и,возражать,а,5,7,30.2
твитить,и,пробормотать,а,7,8,30.2
твитить,и,осветить,и,2,3,30.2
твитить,и,приступить,и,5,5,30.2
твитить,и,выделяться,я,5,9,30.2
твитить,и,проиграть,а,4,5,30.1
твитить,и,длиться,и,3,5,30.1
твитить,и,изложить,и,4,7,30.1
твитить,и,обозначить,и,6,5,30.1
твитить,и,полюбить,и,4,6,30.1
твитить,и,распахнуть,у,6,8,30.1
твитить,и,провожать,а,4,6,30
твитить,и,реагировать,а,6,8,30
твитить,и,рисковать,а,5,7,30
твитить,и,устроиться,и,5,7,30
твитить,и,увеличиться,и,6,6,29.9
твитить,и,кончить,и,4,4,29.8
твитить,и,столкнуться,у,7,8,29.8
твитить,и,свести,ти,3,5,29.7
твитить,и,заснуть,у,4,5,29.7
твитить,и,сбить,ть,4,9,29.6
твитить,и,отправляться,я,7,4,29.6
твитить,и,кончаться,а,6,7,29.5
твитить,и,нарушать,а,4,6,29.5
твитить,и,выпасть,а,3,5,29.4
твитить,и,добиваться,а,5,7,29.4
твитить,и,предупреждать,а,7,11,29.4
твитить,и,прервать,а,4,6,29.4
твитить,и,счесть,ть,4,5,29.4
твитить,и,призывать,а,5,3,29.3
твитить,и,полететь,е,3,5,29.3
твитить,и,варить,и,2,6,29.3
твитить,и,выбраться,а,5,7,29.2
твитить,и,выделять,я,3,6,29.2
твитить,и,расстрелять,я,5,8,29.2
твитить,и,разглядеть,е,5,8,29.1
твитить,и,успокоить,и,4,6,29.1
твитить,и,переставать,а,6,6,29
твитить,и,кинуться,у,5,8,29
твитить,и,формироваться,а,9,10,28.9
твитить,и,мыть,ть,4,9,28.8
твитить,и,заглядывать,а,6,10,28.8
твитить,и,задумываться,а,7,9,28.8
твитить,и,командовать,а,6,5,28.8
твитить,и,отобрать,а,4,5,28.8
твитить,и,хохотать,а,3,5,28.8
твитить,и,скрыться,ы,5,7,28.7
твитить,и,видать,а,1,3,28.6
твитить,и,записывать,а,6,3,28.6
твитить,и,выжить,и,2,5,28.6
твитить,и,выносить,и,4,7,28.6
твитить,и,перебить,и,4,5,28.6
твитить,и,тронуть,у,2,4,28.6
твитить,и,прятаться,а,4,6,28.4
твитить,и,размышлять,я,6,8,28.4
твитить,и,располагать,а,7,9,28.3
твитить,и,ломать,а,3,5,28.2
твитить,и,рваться,а,3,5,28.2
твитить,и,заканчиваться,а,9,9,28.1
твитить,и,шептать,а,3,10,28.1
твитить,и,беспокоиться,и,7,5,28.1
твитить,и,оформить,и,3,4,28.1
твитить,и,миновать,а,4,6,28
твитить,и,сформулировать,а,9,7,28
твитить,и,разделять,я,5,11,28
твитить,и,покидать,а,3,6,27.9
твитить,и,наполнить,и,5,9,27.9
твитить,и,поздравлять,я,6,5,27.9
твитить,и,потребоваться,а,8,5,27.8
твитить,и,блестеть,е,3,4,27.8
твитить,и,вносить,и,3,7,27.8
твитить,и,коснуться,у,6,10,27.8
твитить,и,прошептать,а,5,4,27.7
твитить,и,вложить,и,3,6,27.7
твитить,и,творить,и,1,7,27.7
твитить,и,понести,ти,5,9,27.7
твитить,и,рассмеяться,я,7,2,27.7
твитить,и,планироваться,а,9,10,27.6
твитить,и,уступать,а,4,6,27.6
твитить,и,оторвать,а,4,5,27.5
твитить,и,убежать,а,3,5,27.5
твитить,и,обсудить,и,3,5,27.5
твитить,и,поделиться,и,6,7,27.4
твитить,и,потянуться,у,6,7,27.4
твитить,и,добавлять,я,4,8,27.4
твитить,и,выслушать,а,5,7,27.3
твитить,и,набирать,а,4,5,27.3
твитить,и,отрезать,а,3,5,27.3
твитить,и,почитать,а,3,6,27.2
твитить,и,заботиться,и,5,4,27.2
твитить,и,пожелать,а,4,3,27.1
твитить,и,посещать,а,4,6,27.1
твитить,и,прижать,а,3,6,27.1
твитить,и,прислушиваться,а,10,6,27.1
твитить,и,торговать,а,4,5,27.1
твитить,и,вводить,и,1,4,27.1
твитить,и,походить,и,3,10,27.1
твитить,и,потянуть,у,4,6,27.1
твитить,и,гарантировать,а,8,9,27
твитить,и,рождаться,а,5,7,27
твитить,и,избавиться,и,6,7,27
твитить,и,возрасти,ти,5,7,26.9
твитить,и,предлагаться,а,7,6,26.9
твитить,и,прятать,а,2,10,26.9
твитить,и,ограничить,и,6,7,26.9
твитить,и,предъявить,и,5,4,26.9
твитить,и,разобрать,а,5,3,26.8
твитить,и,крутить,и,2,7,26.8
твитить,и,ранить,и,3,4,26.8
твитить,и,расстаться,а,5,4,26.7
твитить,и,дружить,и,2,7,26.7
твитить,и,уставиться,и,5,6,26.7
твитить,и,обсуждаться,а,6,5,26.6
твитить,и,поглядывать,а,6,9,26.6
твитить,и,закурить,и,4,9,26.6
твитить,и,дожидаться,а,4,7,26.5
твитить,и,кивать,а,3,4,26.5
твитить,и,сбросить,и,4,5,26.5
твитить,и,уснуть,у,4,5,26.5
твитить,и,сниться,и,4,5,26.4
твитить,и,бормотать,а,4,6,26.3
твитить,и,переехать,а,5,7,26.3
твитить,и,послышаться,а,7,9,26.3
твитить,и,противоречить,и,7,8,26.3
твитить,и,расширить,и,4,5,26.3
твитить,и,уточнить,и,4,4,26.3
твитить,и,сниматься,а,5,4,26.2
твитить,и,мучить,и,3,6,26.2
твитить,и,уверять,я,2,4,26.2
твитить,и,бросаться,а,5,7,26.1
твитить,и,отмечаться,а,5,4,26.1
твитить,и,отложить,и,3,7,26.1
твитить,и,разбудить,и,4,6,26.1
твитить,и,распространяться,я,11,13,26.1
твитить,и,удержаться,а,6,8,26
твитить,и,пострадать,а,4,7,25.9
твитить,и,сократить,и,4,5,25.9
твитнуть,у,быть,ть,5,6,12160.7
твитнуть,у,мочь,чь,5,7,2912.3
твитнуть,у,сказать,а,4,6,2396.6
твитнуть,у,говорить,е,4,6,1755
твитнуть,у,знать,ть,4,5,1713.8
твитнуть,у,стать,а,4,5,1621.8
твитнуть,у,хотеть,е,3,5,991.3
твитнуть,у,идти,ти,4,6,957.1
твитнуть,у,иметь,е,3,5,906.7
твитнуть,у,видеть,е,2,4,818.2
твитнуть,у,думать,а,2,6,755.5
твитнуть,у,сделать,а,4,6,743.5
твитнуть,у,жить,ть,5,5,725.5
твитнуть,у,делать,а,3,6,701.1
твитнуть,у,смотреть,е,3,5,667.2
твитнуть,у,работать,а,4,6,611.2
твитнуть,у,понять,я,3,5,588.2
твитнуть,у,пойти,ти,5,7,587.2
твитнуть,у,спросить,е,5,6,573.9
твитнуть,у,дать,ть,4,6,573.1
твитнуть,у,понимать,а,4,6,559.7
твитнуть,у,получить,е,5,6,557.7
твитнуть,у,сидеть,е,3,5,538.1
твитнуть,у,оказаться,а,6,8,531.9
твитнуть,у,взять,ть,4,5,525.8
твитнуть,у,прийти,ти,5,6,523.3
твитнуть,у,являться,я,6,7,522.9
твитнуть,у,любить,е,4,6,503.1
твитнуть,у,стоить,е,4,5,501.9
твитнуть,у,остаться,а,6,7,482.7
твитнуть,у,выйти,ти,4,6,480.9
твитнуть,у,начать,а,4,6,473.3
твитнуть,у,считать,а,3,4,455.3
твитнуть,у,увидеть,е,2,4,452.4
твитнуть,у,казаться,а,6,8,448.2
твитнуть,у,писать,а,4,5,444.3
твитнуть,у,найти,ти,5,7,424.1
твитнуть,у,стоять,я,4,5,419.3
твитнуть,у,решить,е,4,6,409.7
твитнуть,у,пройти,ти,5,7,398.4
твитнуть,у,принять,я,3,4,386.9
твитнуть,у,давать,а,3,6,370.7
твитнуть,у,ответить,е,2,4,370.4
твитнуть,у,помнить,е,3,5,363.1
твитнуть,у,ждать,а,4,6,360.2
твитнуть,у,находиться,е,6,8,342.7
твитнуть,у,написать,а,5,6,336.2
твитнуть,у,оставаться,а,6,8,327.4
твитнуть,у,играть,а,4,5,319.1
твитнуть,у,лежать,а,4,6,318.1
твитнуть,у,подумать,а,3,6,315.6
твитнуть,у,уйти,ти,5,7,315.6
твитнуть,у,посмотреть,е,5,7,314.2
твитнуть,у,вернуться,у,4,5,311.2
твитнуть,у,следовать,а,4,7,305.1
твитнуть,у,читать,а,3,4,304.4
твитнуть,у,бывать,а,4,6,297.3
твитнуть,у,ходить,е,3,6,296.6
твитнуть,у,начинать,а,4,5,296
твитнуть,у,появиться,е,6,7,294.6
твитнуть,у,называть,а,5,6,293.4
твитнуть,у,прийтись,ти,5,6,285.5
твитнуть,у,хотеться,е,5,7,285.3
твитнуть,у,вести,ти,4,6,280.3
твитнуть,у,показать,а,5,6,277.7
твитнуть,у,поставить,е,5,6,267.3
твитнуть,у,бояться,я,5,7,266.5
твитнуть,у,происходить,е,6,8,263.6
твитнуть,у,существовать,а,7,9,260.9
твитнуть,у,становиться,и,7,8,259.3
твитнуть,у,слышать,а,4,6,256.1
твитнуть,у,смочь,чь,5,7,255.1
твитнуть,у,заметить,и,4,6,253.9
твитнуть,у,использовать,а,7,10,249.6
твитнуть,у,пытаться,а,5,7,249.4
твитнуть,у,представить,и,5,8,247.2
твитнуть,у,чувствовать,а,5,7,246.9
твитнуть,у,создать,а,4,6,245.9
твитнуть,у,заниматься,а,6,8,240.8
твитнуть,у,продолжать,а,5,8,240.6
твитнуть,у,слушать,а,4,6,239.5
твитнуть,у,узнать,а,3,5,238.1
твитнуть,у,приехать,а,5,5,234.4
твитнуть,у,отвечать,а,3,5,232.4
твитнуть,у,рассказывать,а,7,10,230
твитнуть,у,рассказать,а,6,8,229.4
твитнуть,у,представлять,я,6,9,228.5
твитнуть,у,брать,а,5,6,226.3
твитнуть,у,забыть,ть,4,6,226
твитнуть,у,провести,ти,6,7,222
твитнуть,у,спать,а,5,6,221.9
твитнуть,у,помочь,чь,4,7,218.8
твитнуть,у,приходить,и,5,6,218.2
твитнуть,у,просить,и,4,6,215.9
твитнуть,у,вспомнить,и,4,6,215.5
твитнуть,у,открыть,ть,4,6,214.8
твитнуть,у,привести,ти,6,6,214.7
твитнуть,у,оставить,и,5,6,210.5
твитнуть,у,спрашивать,а,6,8,208.3
твитнуть,у,принимать,а,4,6,207.7
твитнуть,у,искать,а,4,5,206.9
твитнуть,у,войти,ти,4,6,205.5
твитнуть,у,назвать,а,4,6,205.1
твитнуть,у,успеть,е,4,6,203.4
твитнуть,у,произойти,ти,6,7,203.2
твитнуть,у,выходить,и,4,6,201.6
твитнуть,у,предложить,и,5,8,201.2
твитнуть,у,пить,ть,5,5,200.9
твитнуть,у,глядеть,е,3,6,199.3
твитнуть,у,ехать,а,4,6,198.2
твитнуть,у,попасть,а,5,6,197.7
твитнуть,у,начаться,а,6,8,197.4
твитнуть,у,верить,и,3,5,197.1
твитнуть,у,держать,а,3,6,196.5
твитнуть,у,позволять,я,5,7,194.3
твитнуть,у,купить,и,4,6,192.7
твитнуть,у,уходить,и,3,6,192.7
твитнуть,у,собираться,а,7,8,192.6
твитнуть,у,относиться,и,6,8,191.6
твитнуть,у,требовать,а,4,6,190.9
твитнуть,у,подойти,ти,5,7,190
твитнуть,у,удаться,а,5,7,189.1
твитнуть,у,получать,а,5,6,188.2
твитнуть,у,умереть,е,4,6,179.7
твитнуть,у,сесть,ть,5,6,175.9
твитнуть,у,случиться,и,6,8,175.8
твитнуть,у,проходить,и,5,7,175.4
твитнуть,у,составлять,я,6,7,175
твитнуть,у,приходиться,и,7,8,174.5
твитнуть,у,установить,и,6,7,174
твитнуть,у,поднять,я,2,5,173.8
твитнуть,у,стараться,а,6,8,172.8
твитнуть,у,уметь,е,3,6,172.5
