LOAN,LOANSUFFVOWEL,VERB,VERBAFFVOWEL,FONETIKA,LEVENSTEIN,VERBFREQ
спамить,и,взглянуть,OTHER,3,6,72.4
спамить,и,осуществлять,OTHER,7,9,72.2
спамить,и,поступать,OTHER,4,6,72.1
спамить,и,готовиться,SAME,6,7,70.9
спамить,и,захотеть,OTHER,3,6,70.4
спамить,и,отдавать,OTHER,3,7,70.3
спамить,и,бороться,OTHER,4,5,70.3
спамить,и,остановить,SAME,4,5,70.2
спамить,и,приобрести,OTHER,6,9,70.2
спамить,и,включить,SAME,4,5,70.1
спамить,и,продолжаться,OTHER,8,10,69.9
спамить,и,подтвердить,SAME,6,8,69.7
спамить,и,спешить,SAME,1,2,69.7
спамить,и,добиться,SAME,4,6,69.5
спамить,и,отправить,SAME,4,4,69.3
спамить,и,повернуться,OTHER,6,9,69.3
спамить,и,вставать,OTHER,3,4,69.1
спамить,и,подготовить,SAME,7,8,69.1
спамить,и,исходить,SAME,3,4,69
спамить,и,свидетельствовать,OTHER,11,14,68.8
спамить,и,прочесть,OTHER,4,6,68.6
спамить,и,ввести,OTHER,5,7,68.6
спамить,и,взяться,OTHER,4,6,68.6
спамить,и,болеть,OTHER,2,5,68.5
спамить,и,вернуть,OTHER,3,5,68.5
спамить,и,тянуть,OTHER,2,5,68.5
спамить,и,продать,OTHER,3,5,68.3
спамить,и,представляться,OTHER,8,10,67.8
спамить,и,произвести,OTHER,6,8,67.5
спамить,и,выступить,SAME,4,5,67.2
спамить,и,познакомиться,SAME,7,4,67.2
спамить,и,пахнуть,OTHER,2,8,67.2
спамить,и,наступить,SAME,4,5,67.1
спамить,и,предстоять,OTHER,5,8,66.8
спамить,и,производить,SAME,5,8,66.5
спамить,и,разрешить,SAME,4,8,66.4
спамить,и,перевести,OTHER,6,6,66.4
спамить,и,проверить,SAME,5,6,66.1
спамить,и,меняться,OTHER,4,7,66
спамить,и,выдержать,OTHER,5,7,65.7
спамить,и,учитывать,OTHER,5,7,65.6
спамить,и,курить,SAME,3,4,65.5
спамить,и,забывать,OTHER,2,6,65.4
спамить,и,заключаться,OTHER,6,9,65.4
спамить,и,выбирать,OTHER,3,6,65.2
спамить,и,напомнить,SAME,2,4,65.2
спамить,и,закричать,OTHER,4,6,65.1
спамить,и,организовать,OTHER,7,8,65.1
спамить,и,доказать,OTHER,4,5,65
спамить,и,приносить,SAME,4,6,64.9
спамить,и,осуществляться,OTHER,9,11,64.7
спамить,и,дышать,OTHER,3,5,64.4
спамить,и,описать,OTHER,2,4,64.4
спамить,и,прожить,SAME,3,4,64.2
спамить,и,оценить,SAME,2,4,64
спамить,и,рассмотреть,OTHER,5,8,63.9
спамить,и,проводиться,SAME,6,8,63.7
спамить,и,превратиться,SAME,7,6,63.5
спамить,и,лечь,OTHER,5,8,63.5
спамить,и,выпустить,SAME,4,5,63.4
спамить,и,ударить,SAME,3,3,63.3
спамить,и,проснуться,OTHER,5,8,63.1
спамить,и,открыться,OTHER,6,7,63
спамить,и,способствовать,OTHER,8,10,62.5
спамить,и,научиться,SAME,5,6,62.1
спамить,и,умирать,OTHER,3,5,62
спамить,и,стрелять,OTHER,3,5,61.7
спамить,и,обойтись,OTHER,4,6,61.6
спамить,и,записать,OTHER,2,5,61.5
спамить,и,определяться,OTHER,7,9,61.5
спамить,и,подарить,SAME,4,4,61.4
спамить,и,приняться,OTHER,4,7,61.3
спамить,и,заставлять,OTHER,5,6,61
спамить,и,схватить,SAME,3,3,60.9
спамить,и,пропасть,OTHER,4,5,60.8
спамить,и,выдать,OTHER,3,5,60.4
спамить,и,разобраться,OTHER,6,5,60.1
спамить,и,извинить,SAME,2,9,60.1
спамить,и,опустить,SAME,3,4,59.9
спамить,и,страдать,OTHER,3,4,59.8
спамить,и,побежать,OTHER,3,5,59.6
спамить,и,заходить,SAME,3,6,59.6
спамить,и,броситься,SAME,5,6,59.5
спамить,и,гулять,OTHER,3,5,59.5
спамить,и,бегать,OTHER,2,5,59.2
спамить,и,засмеяться,OTHER,5,7,58.9
спамить,и,приказать,OTHER,5,5,58.8
спамить,и,найтись,OTHER,5,6,58.8
спамить,и,устать,OTHER,4,4,58.6
спамить,и,повезти,OTHER,4,6,58.5
спамить,и,рассчитывать,OTHER,6,9,58.2
спамить,и,опубликовать,OTHER,7,8,58
спамить,и,радоваться,OTHER,6,8,57.8
спамить,и,выразить,SAME,4,4,57.7
спамить,и,закончиться,SAME,5,8,57.7
спамить,и,обернуться,OTHER,4,8,57.7
спамить,и,отпустить,SAME,4,5,57.6
спамить,и,заговорить,SAME,5,7,57.5
спамить,и,устраивать,OTHER,4,6,57.4
спамить,и,внести,OTHER,5,6,57.4
спамить,и,выясниться,SAME,5,7,57.2
спамить,и,догадаться,OTHER,6,7,57.1
спамить,и,изучать,OTHER,3,5,57
спамить,и,интересовать,OTHER,8,10,57
спамить,и,поднимать,OTHER,4,6,56.9
спамить,и,развиваться,OTHER,6,8,56.8
спамить,и,обращать,OTHER,3,5,56.6
спамить,и,подождать,OTHER,5,7,56.6
спамить,и,продавать,OTHER,5,6,56.3
спамить,и,бросать,OTHER,3,5,56.2
спамить,и,поддержать,OTHER,5,8,56.2
спамить,и,запретить,SAME,3,5,56.1
спамить,и,отмечать,OTHER,4,6,56
спамить,и,ощущать,OTHER,3,6,55.9
спамить,и,отойти,OTHER,5,5,55.9
спамить,и,прибыть,OTHER,3,5,55.7
спамить,и,случаться,OTHER,4,6,55.5
спамить,и,сойти,OTHER,4,5,55.4
спамить,и,поймать,OTHER,2,4,55.2
спамить,и,признаться,OTHER,5,6,55.1
спамить,и,заключить,SAME,4,8,55.1
спамить,и,сомневаться,OTHER,5,8,55
спамить,и,усмехнуться,OTHER,5,8,55
спамить,и,договориться,SAME,8,9,54.8
спамить,и,предоставить,SAME,7,7,54.7
спамить,и,удаваться,OTHER,5,6,54.3
спамить,и,сходить,SAME,2,3,54.2
спамить,и,попадать,OTHER,3,4,54.1
спамить,и,пустить,SAME,3,4,54.1
спамить,и,указывать,OTHER,5,6,54
спамить,и,терпеть,OTHER,4,5,53.7
спамить,и,сдать,OTHER,3,3,53.6
спамить,и,выпускать,OTHER,4,6,53.4
спамить,и,вывести,OTHER,5,6,53.4
спамить,и,вступить,SAME,3,4,53.1
спамить,и,спорить,SAME,1,2,53.1
спамить,и,вытащить,SAME,4,4,53
спамить,и,победить,SAME,3,5,52.9
спамить,и,посадить,SAME,4,4,52.9
спамить,и,обсуждать,OTHER,4,6,52.8
спамить,и,заняться,OTHER,3,6,52.7
спамить,и,переходить,SAME,6,7,52.6
спамить,и,торопиться,SAME,6,7,52.6
спамить,и,выиграть,OTHER,4,6,52.3
спамить,и,надеть,OTHER,3,4,52.1
спамить,и,кормить,SAME,3,3,52
спамить,и,переживать,OTHER,6,7,51.6
спамить,и,потребовать,OTHER,6,9,51.6
спамить,и,жалеть,OTHER,3,4,51.4
спамить,и,сохраниться,SAME,5,6,51.4
спамить,и,вынести,OTHER,4,6,51.3
спамить,и,отказываться,OTHER,8,9,51.2
спамить,и,защищать,OTHER,3,7,51
спамить,и,основать,OTHER,3,5,51
спамить,и,заглянуть,OTHER,3,5,51
спамить,и,пожать,OTHER,2,4,50.9
спамить,и,лишить,SAME,3,4,50.9
спамить,и,уезжать,OTHER,3,5,50.7
спамить,и,дрожать,OTHER,3,8,50.5
спамить,и,воскликнуть,OTHER,5,5,50.5
спамить,и,сообщать,OTHER,3,5,50.3
спамить,и,лезть,OTHER,4,6,50
спамить,и,жениться,SAME,4,5,50
спамить,и,волноваться,OTHER,7,9,49.9
спамить,и,поразить,SAME,4,4,49.9
спамить,и,убивать,OTHER,2,5,49.8
спамить,и,велеть,OTHER,3,5,49.8
спамить,и,решиться,SAME,5,6,49.7
спамить,и,добраться,OTHER,5,7,49.6
спамить,и,задуматься,OTHER,4,7,49.6
спамить,и,нуждаться,OTHER,6,7,49.5
спамить,и,позвать,OTHER,3,5,49.5
спамить,и,удивляться,OTHER,6,8,49.4
спамить,и,здравствовать,OTHER,7,10,49.3
спамить,и,передавать,OTHER,6,7,49.3
спамить,и,скрывать,OTHER,3,5,49.3
спамить,и,запомнить,SAME,1,4,49.2
спамить,и,подавать,OTHER,4,5,49
спамить,и,послушать,OTHER,4,5,49
спамить,и,покинуть,OTHER,3,6,49
спамить,и,пережить,SAME,4,5,48.9
спамить,и,раздаться,OTHER,5,7,48.8
спамить,и,продолжить,SAME,6,7,48.8
спамить,и,оказывать,OTHER,5,6,48.2
спамить,и,превышать,OTHER,5,7,48.2
спамить,и,ловить,SAME,3,4,48
спамить,и,забрать,OTHER,3,5,47.9
спамить,и,испугаться,OTHER,4,6,47.8
спамить,и,утвердить,SAME,5,6,47.8
спамить,и,убедиться,SAME,4,6,47.7
спамить,и,применять,OTHER,4,6,47.7
спамить,и,заменить,SAME,2,4,47.6
спамить,и,приглашать,OTHER,6,7,47.5
спамить,и,привлечь,OTHER,5,7,47.4
спамить,и,убрать,OTHER,3,6,47
спамить,и,везти,OTHER,5,5,47
спамить,и,предположить,SAME,7,8,46.9
спамить,и,летать,OTHER,3,5,46.6
спамить,и,признавать,OTHER,5,7,46.4
спамить,и,предпочитать,OTHER,7,6,46.3
спамить,и,прислать,OTHER,4,9,46.3
спамить,и,повести,OTHER,4,5,46.3
спамить,и,покрыть,OTHER,3,8,46.3
спамить,и,подчеркнуть,OTHER,6,6,46.3
спамить,и,жаловаться,OTHER,6,8,46.1
спамить,и,решаться,OTHER,5,7,46.1
спамить,и,успокоиться,SAME,4,6,46.1
спамить,и,исключить,SAME,4,5,46
спамить,и,отсутствовать,OTHER,6,10,45.9
спамить,и,владеть,OTHER,3,4,45.7
спамить,и,торчать,OTHER,4,5,45.5
спамить,и,постараться,OTHER,6,7,45.2
спамить,и,соединить,SAME,3,5,45.2
спамить,и,убедить,SAME,2,4,45.2
спамить,и,задавать,OTHER,3,5,45.1
спамить,и,заложить,SAME,3,5,45
спамить,и,реализовать,OTHER,6,7,44.8
спамить,и,выяснить,SAME,3,5,44.6
спамить,и,общаться,OTHER,4,5,44.5
спамить,и,повернуть,OTHER,4,7,44.5
спамить,и,исполнять,OTHER,2,7,44.5
спамить,и,останавливаться,OTHER,9,10,44.4
спамить,и,совершать,OTHER,4,6,44.2
спамить,и,воевать,OTHER,3,5,44.1
спамить,и,выдавать,OTHER,4,5,44.1
спамить,и,ненавидеть,OTHER,6,4,44.1
спамить,и,родить,SAME,3,6,44.1
спамить,и,задать,OTHER,2,4,44.1
спамить,и,наступать,OTHER,4,6,44
спамить,и,выявить,SAME,3,4,43.8
спамить,и,предупредить,SAME,7,8,43.8
спамить,и,набрать,OTHER,4,5,43.7
спамить,и,предназначить,SAME,8,9,43.7
спамить,и,учесть,OTHER,4,7,43.6
спамить,и,уничтожить,SAME,6,5,43.6
спамить,и,освободить,SAME,4,6,43.5
спамить,и,воспринимать,OTHER,5,7,43.4
спамить,и,прекратить,SAME,6,6,43.4
спамить,и,увеличить,SAME,5,6,43.3
спамить,и,подозревать,OTHER,6,9,43.2
спамить,и,объединить,SAME,4,7,43.2
спамить,и,справиться,SAME,4,9,43.2
спамить,и,наблюдаться,OTHER,6,4,43.2
спамить,и,съесть,OTHER,3,4,43.2
спамить,и,вестись,OTHER,5,5,43.1
спамить,и,отнести,OTHER,5,6,43.1
спамить,и,упомянуть,OTHER,3,5,43.1
спамить,и,отдыхать,OTHER,3,6,42.9
спамить,и,проверять,OTHER,5,7,42.9
спамить,и,врать,OTHER,4,4,42.8
спамить,и,заработать,OTHER,4,7,42.7
спамить,и,превращаться,OTHER,8,9,42.7
спамить,и,создаваться,OTHER,6,7,42.6
спамить,и,побывать,OTHER,3,4,42.5
спамить,и,плыть,OTHER,3,6,42.5
спамить,и,рассматриваться,OTHER,9,10,42.2
спамить,и,уважать,OTHER,3,4,42.2
спамить,и,образоваться,OTHER,7,5,42.1
спамить,и,выскочить,SAME,4,9,42.1
спамить,и,проговорить,SAME,7,8,42.1
спамить,и,хранить,SAME,2,3,42.1
спамить,и,обрадоваться,OTHER,7,9,41.7
спамить,и,танцевать,OTHER,5,6,41.7
спамить,и,пропустить,SAME,5,7,41.7
спамить,и,дождаться,OTHER,6,7,41.6
спамить,и,избрать,OTHER,3,5,41.6
спамить,и,описывать,OTHER,4,6,41.5
спамить,и,захватить,SAME,4,5,41.5
спамить,и,завести,OTHER,4,8,41.5
спамить,и,оглянуться,OTHER,5,6,41.5
спамить,и,сунуть,OTHER,1,4,41.5
спамить,и,исчезать,OTHER,3,5,41.4
спамить,и,складываться,OTHER,7,6,41.4
спамить,и,разделить,SAME,4,8,41.4
спамить,и,последовать,OTHER,6,8,41.2
спамить,и,отражать,OTHER,4,5,41.1
спамить,и,приближаться,OTHER,7,9,41
спамить,и,вступать,OTHER,3,5,40.9
спамить,и,надоесть,OTHER,5,6,40.9
спамить,и,интересоваться,OTHER,10,12,40.8
спамить,и,подлежать,OTHER,5,7,40.8
спамить,и,произносить,SAME,5,8,40.8
спамить,и,раскрыть,OTHER,5,6,40.8
спамить,и,арестовать,OTHER,5,7,40.7
спамить,и,целовать,OTHER,3,6,40.7
спамить,и,орать,OTHER,3,4,40.6
спамить,и,отвести,OTHER,6,6,40.6
спамить,и,тянуться,OTHER,4,7,40.6
спамить,и,достаться,OTHER,5,7,40.5
спамить,и,полагаться,OTHER,6,7,40.5
спамить,и,открываться,OTHER,7,9,40.4
спамить,и,сохранять,OTHER,3,5,40.4
спамить,и,воспользоваться,OTHER,8,11,40.3
спамить,и,махнуть,OTHER,3,5,40.2
спамить,и,приобретать,OTHER,5,9,40.1
спамить,и,сложить,SAME,2,3,40.1
спамить,и,выражать,OTHER,4,4,40
спамить,и,вскочить,SAME,3,5,40
спамить,и,понадобиться,SAME,6,8,40
спамить,и,сделаться,OTHER,4,7,39.9
спамить,и,поглядеть,OTHER,5,6,39.9
спамить,и,поинтересоваться,OTHER,10,14,39.8
спамить,и,признаваться,OTHER,7,9,39.7
спамить,и,высказать,OTHER,4,5,39.6
спамить,и,ложиться,SAME,5,6,39.5
спамить,и,проявить,SAME,4,5,39.5
спамить,и,спуститься,SAME,4,5,39.5
спамить,и,довести,OTHER,5,5,39.4
спамить,и,влиять,OTHER,4,6,39.4
спамить,и,содержаться,OTHER,6,8,39.3
спамить,и,подтверждать,OTHER,7,10,39.2
спамить,и,защитить,SAME,3,5,39.1
спамить,и,исполнить,SAME,2,4,39.1
спамить,и,заплатить,SAME,3,4,38.9
спамить,и,управлять,OTHER,4,5,38.9
спамить,и,спрятать,OTHER,2,4,38.8
спамить,и,привлекать,OTHER,6,8,38.7
спамить,и,исследовать,OTHER,5,8,38.6
спамить,и,прыгать,OTHER,3,6,38.5
спамить,и,приготовить,SAME,7,8,38.5
спамить,и,нанести,OTHER,4,5,38.5
спамить,и,вынудить,SAME,4,5,38.3
спамить,и,пояснить,SAME,3,5,38.3
спамить,и,контролировать,OTHER,10,11,38.2
спамить,и,руководить,SAME,6,8,38.2
спамить,и,строиться,SAME,4,7,38.2
спамить,и,применяться,OTHER,6,5,38.2
спамить,и,рассчитать,OTHER,4,7,38.1
спамить,и,шутить,SAME,3,4,38.1
спамить,и,молиться,SAME,5,6,38
спамить,и,восстановить,SAME,5,7,37.8
спамить,и,вынуть,OTHER,2,5,37.8
спамить,и,рисовать,OTHER,4,6,37.5
спамить,и,рекомендовать,OTHER,8,10,37.4
спамить,и,приниматься,OTHER,6,8,37.3
спамить,и,настаивать,OTHER,4,6,37.2
спамить,и,придавать,OTHER,5,6,37.1
спамить,и,оказать,OTHER,3,5,37
спамить,и,замереть,OTHER,3,4,37
спамить,и,доставить,SAME,4,5,37
спамить,и,глянуть,OTHER,2,4,37
спамить,и,планировать,OTHER,6,7,36.8
спамить,и,отозваться,OTHER,6,7,36.7
спамить,и,осуществить,SAME,6,8,36.7
спамить,и,разбить,SAME,4,4,36.7
спамить,и,разойтись,OTHER,6,7,36.7
спамить,и,перенести,OTHER,5,8,36.6
спамить,и,испытать,OTHER,2,4,36.5
спамить,и,закрывать,OTHER,4,7,36.4
спамить,и,оценивать,OTHER,4,5,36.4
спамить,и,окончить,SAME,3,6,36.4
спамить,и,нарушить,SAME,4,5,35.9
спамить,и,ощутить,SAME,3,4,35.9
спамить,и,сопровождать,OTHER,6,4,35.8
спамить,и,научить,SAME,3,8,35.8
спамить,и,пробовать,OTHER,4,7,35.7
спамить,и,стучать,OTHER,2,4,35.7
спамить,и,напечатать,OTHER,5,4,35.5
спамить,и,пускать,OTHER,3,6,35.5
спамить,и,выставить,SAME,4,6,35.5
спамить,и,прикрыть,OTHER,4,5,35.5
спамить,и,сиять,OTHER,3,4,35.5
спамить,и,проживать,OTHER,5,6,35.4
спамить,и,делиться,SAME,5,6,35.4
спамить,и,призвать,OTHER,4,6,35.3
спамить,и,изобразить,SAME,4,4,35.3
спамить,и,изучить,SAME,3,7,35.3
спамить,и,производиться,SAME,7,6,35.3
спамить,и,подвести,OTHER,5,10,35.3
спамить,и,достигать,OTHER,4,6,35.2
спамить,и,допускать,OTHER,4,6,35.1
спамить,и,посылать,OTHER,4,6,35.1
спамить,и,утратить,SAME,4,4,35.1
спамить,и,захотеться,OTHER,5,8,35
спамить,и,класть,OTHER,4,4,35
спамить,и,подобрать,OTHER,5,5,34.9
спамить,и,возразить,SAME,4,4,34.9
спамить,и,грозить,SAME,3,7,34.9
спамить,и,образовывать,OTHER,7,9,34.8
спамить,и,предполагаться,OTHER,9,10,34.8
спамить,и,устанавливать,OTHER,7,7,34.8
спамить,и,проявлять,OTHER,5,8,34.8
спамить,и,водить,SAME,3,4,34.7
спамить,и,помолчать,OTHER,4,6,34.6
спамить,и,сдавать,OTHER,2,6,34.4
спамить,и,постоять,OTHER,4,3,34.4
спамить,и,демонстрировать,OTHER,10,12,34.3
спамить,и,спускаться,OTHER,4,5,34.3
спамить,и,посидеть,OTHER,4,8,34.3
спамить,и,распространить,SAME,7,6,34.3
спамить,и,догадываться,OTHER,8,9,34.2
спамить,и,изображать,OTHER,4,7,34.2
спамить,и,бродить,SAME,3,4,34.1
спамить,и,опираться,OTHER,4,6,34
спамить,и,посоветовать,OTHER,7,9,34
спамить,и,разглядывать,OTHER,7,10,34
спамить,и,задержать,OTHER,4,7,33.9
спамить,и,нарисовать,OTHER,6,7,33.9
спамить,и,располагаться,OTHER,7,5,33.9
спамить,и,одеть,OTHER,3,8,33.9
спамить,и,беседовать,OTHER,5,7,33.8
спамить,и,заболеть,OTHER,2,6,33.8
спамить,и,превратить,SAME,6,6,33.8
спамить,и,покачать,OTHER,4,6,33.7
спамить,и,налить,SAME,3,3,33.7
спамить,и,отдохнуть,OTHER,3,7,33.7
спамить,и,течь,OTHER,5,5,33.7
спамить,и,доверять,OTHER,4,6,33.7
спамить,и,гнать,OTHER,3,4,33.6
спамить,и,обусловить,SAME,5,6,33.6
спамить,и,связывать,OTHER,4,6,33.5
спамить,и,удивить,SAME,3,4,33.5
спамить,и,биться,SAME,3,6,33.4
спамить,и,браться,OTHER,4,6,33.3
спамить,и,присесть,OTHER,4,6,33.3
спамить,и,тратить,SAME,3,3,33.3
спамить,и,разрушить,SAME,4,6,33.2
спамить,и,волновать,OTHER,5,7,33.1
спамить,и,плавать,OTHER,3,5,33.1
спамить,и,развивать,OTHER,4,4,33.1
спамить,и,спасать,OTHER,1,6,33.1
спамить,и,окружить,SAME,4,2,33.1
спамить,и,обязать,OTHER,2,7,33
спамить,и,видеться,OTHER,5,8,33
спамить,и,возглавлять,OTHER,6,5,33
спамить,и,доказывать,OTHER,6,6,32.9
спамить,и,гордиться,SAME,6,7,32.9
спамить,и,сообразить,SAME,3,9,32.9
спамить,и,проявляться,OTHER,7,5,32.9
спамить,и,заказать,OTHER,3,5,32.8
спамить,и,трогать,OTHER,3,5,32.8
спамить,и,завершить,SAME,4,6,32.7
спамить,и,попасться,OTHER,4,5,32.6
спамить,и,поцеловать,OTHER,5,6,32.6
спамить,и,пугать,OTHER,2,8,32.6
спамить,и,отменить,SAME,3,4,32.6
спамить,и,избежать,OTHER,2,6,32.5
спамить,и,советовать,OTHER,5,6,32.5
спамить,и,подхватить,SAME,6,7,32.5
спамить,и,потрясти,OTHER,5,9,32.5
спамить,и,предоставлять,OTHER,8,7,32.5
спамить,и,выбросить,SAME,4,6,32.4
спамить,и,доложить,SAME,4,5,32.4
спамить,и,скрыть,OTHER,3,9,32.4
спамить,и,объясняться,OTHER,5,4,32.4
спамить,и,отказать,OTHER,4,7,32.3
спамить,и,разбираться,OTHER,5,5,32.3
спамить,и,обидеться,OTHER,4,5,32.3
спамить,и,повесить,SAME,4,5,32.3
спамить,и,посетить,SAME,4,8,32.3
спамить,и,замолчать,OTHER,4,7,32.2
спамить,и,окружать,OTHER,4,6,32.2
спамить,и,успевать,OTHER,2,6,32.2
спамить,и,двинуться,OTHER,4,4,32.2
спамить,и,подчеркивать,OTHER,8,6,32.1
спамить,и,обрести,OTHER,5,9,32.1
спамить,и,переводить,SAME,6,7,32
спамить,и,храниться,SAME,4,5,32
спамить,и,полезть,OTHER,3,5,32
спамить,и,вырваться,OTHER,6,7,31.8
спамить,и,заинтересовать,OTHER,8,12,31.8
спамить,и,помешать,OTHER,3,5,31.8
спамить,и,ценить,SAME,1,5,31.8
спамить,и,издать,OTHER,4,4,31.8
спамить,и,сравнить,SAME,2,3,31.7
спамить,и,тащить,SAME,3,3,31.6
спамить,и,совпадать,OTHER,3,4,31.5
спамить,и,пообещать,OTHER,3,7,31.4
спамить,и,благодарить,SAME,7,6,31.4
спамить,и,направиться,SAME,6,7,31.4
спамить,и,развернуть,OTHER,4,8,31.4
спамить,и,прозвучать,OTHER,5,8,31.3
спамить,и,соглашаться,OTHER,6,7,31.3
спамить,и,доставать,OTHER,4,5,31.2
спамить,и,зарегистрировать,OTHER,11,13,31.2
спамить,и,оглядываться,OTHER,8,5,31.2
спамить,и,опасаться,OTHER,4,5,31.2
спамить,и,сменить,SAME,1,10,31.2
спамить,и,обмануть,OTHER,2,5,31.2
спамить,и,обнять,OTHER,2,3,31.2
спамить,и,рассуждать,OTHER,5,7,31.1
спамить,и,украсть,OTHER,5,5,31.1
спамить,и,ошибиться,SAME,5,6,31
спамить,и,повысить,SAME,4,6,31
спамить,и,поручить,SAME,4,5,31
спамить,и,заявлять,OTHER,3,5,31
спамить,и,заполнить,SAME,2,5,30.9
спамить,и,опуститься,SAME,5,6,30.9
спамить,и,развести,OTHER,6,7,30.9
спамить,и,заплакать,OTHER,3,5,30.8
спамить,и,засыпать,OTHER,3,5,30.8
спамить,и,преодолеть,OTHER,5,5,30.8
спамить,и,заслужить,SAME,4,8,30.8
спамить,и,трудиться,SAME,5,6,30.8
спамить,и,пожалеть,OTHER,4,5,30.7
спамить,и,лечить,SAME,3,4,30.6
спамить,и,зарабатывать,OTHER,6,6,30.5
спамить,и,предусматривать,OTHER,10,9,30.5
спамить,и,охватить,SAME,4,4,30.5
спамить,и,валяться,OTHER,5,10,30.5
спамить,и,выражаться,OTHER,6,7,30.4
спамить,и,сломать,OTHER,1,5,30.4
спамить,и,обидеть,OTHER,2,5,30.4
спамить,и,доходить,SAME,4,6,30.4
спамить,и,обойти,OTHER,4,3,30.4
спамить,и,даваться,OTHER,5,6,30.3
спамить,и,прощать,OTHER,3,6,30.3
спамить,и,вытянуть,OTHER,3,9,30.3
спамить,и,отвернуться,OTHER,6,5,30.3
спамить,и,рухнуть,OTHER,3,5,30.3
спамить,и,свернуть,OTHER,2,5,30.3
спамить,и,стесняться,OTHER,4,7,30.3
спамить,и,возражать,OTHER,4,6,30.2
спамить,и,пробормотать,OTHER,6,8,30.2
спамить,и,осветить,SAME,3,4,30.2
спамить,и,приступить,SAME,5,6,30.2
спамить,и,выделяться,OTHER,6,9,30.2
спамить,и,проиграть,OTHER,4,6,30.1
спамить,и,длиться,SAME,4,5,30.1
спамить,и,изложить,SAME,3,6,30.1
спамить,и,обозначить,SAME,4,5,30.1
спамить,и,полюбить,SAME,4,6,30.1
спамить,и,распахнуть,OTHER,3,5,30.1
спамить,и,провожать,OTHER,5,7,30
спамить,и,реагировать,OTHER,6,7,30
спамить,и,рисковать,OTHER,4,6,30
спамить,и,устроиться,SAME,5,6,30
спамить,и,увеличиться,SAME,7,8,29.9
спамить,и,кончить,SAME,3,4,29.8
спамить,и,столкнуться,OTHER,5,8,29.8
спамить,и,свести,OTHER,4,5,29.7
спамить,и,заснуть,OTHER,2,5,29.7
спамить,и,сбить,OTHER,2,8,29.6
спамить,и,отправляться,OTHER,7,3,29.6
спамить,и,кончаться,OTHER,5,7,29.5
спамить,и,нарушать,OTHER,4,6,29.5
спамить,и,выпасть,OTHER,4,4,29.4
спамить,и,добиваться,OTHER,5,8,29.4
спамить,и,предупреждать,OTHER,8,10,29.4
спамить,и,прервать,OTHER,4,6,29.4
спамить,и,счесть,OTHER,4,4,29.4
спамить,и,призывать,OTHER,5,3,29.3
спамить,и,полететь,OTHER,4,6,29.3
спамить,и,варить,SAME,3,7,29.3
спамить,и,выбраться,OTHER,5,7,29.2
спамить,и,выделять,OTHER,4,6,29.2
спамить,и,расстрелять,OTHER,5,8,29.2
спамить,и,разглядеть,OTHER,5,8,29.1
спамить,и,успокоить,SAME,2,4,29.1
спамить,и,переставать,OTHER,6,7,29
спамить,и,кинуться,OTHER,4,7,29
спамить,и,формироваться,OTHER,9,9,28.9
спамить,и,заглядывать,OTHER,6,9,28.8
спамить,и,задумываться,OTHER,6,9,28.8
спамить,и,командовать,OTHER,6,8,28.8
спамить,и,отобрать,OTHER,4,4,28.8
спамить,и,хохотать,OTHER,4,6,28.8
спамить,и,мыть,OTHER,3,6,28.8
спамить,и,скрыться,OTHER,4,6,28.7
спамить,и,видать,OTHER,3,5,28.6
спамить,и,записывать,OTHER,4,4,28.6
спамить,и,выжить,SAME,3,5,28.6
спамить,и,выносить,SAME,4,7,28.6
спамить,и,перебить,SAME,4,5,28.6
спамить,и,тронуть,OTHER,2,5,28.6
спамить,и,прятаться,OTHER,5,7,28.4
спамить,и,размышлять,OTHER,5,7,28.4
спамить,и,располагать,OTHER,5,6,28.3
спамить,и,ломать,OTHER,2,4,28.2
спамить,и,рваться,OTHER,4,6,28.2
спамить,и,заканчиваться,OTHER,7,7,28.1
спамить,и,шептать,OTHER,4,9,28.1
спамить,и,беспокоиться,SAME,5,4,28.1
спамить,и,оформить,SAME,3,5,28.1
спамить,и,миновать,OTHER,4,6,28
спамить,и,сформулировать,OTHER,8,7,28
спамить,и,разделять,OTHER,4,9,28
спамить,и,покидать,OTHER,4,5,27.9
спамить,и,наполнить,SAME,3,8,27.9
спамить,и,поздравлять,OTHER,6,5,27.9
спамить,и,потребоваться,OTHER,8,6,27.8
спамить,и,блестеть,OTHER,4,4,27.8
спамить,и,вносить,SAME,3,7,27.8
спамить,и,коснуться,OTHER,5,11,27.8
спамить,и,прошептать,OTHER,6,4,27.7
спамить,и,вложить,SAME,3,6,27.7
спамить,и,творить,SAME,3,8,27.7
спамить,и,понести,OTHER,3,8,27.7
спамить,и,рассмеяться,OTHER,6,4,27.7
спамить,и,планироваться,OTHER,8,9,27.6
спамить,и,уступать,OTHER,3,5,27.6
спамить,и,оторвать,OTHER,4,5,27.5
спамить,и,убежать,OTHER,2,6,27.5
спамить,и,обсудить,SAME,3,5,27.5
спамить,и,поделиться,SAME,6,6,27.4
спамить,и,потянуться,OTHER,5,7,27.4
спамить,и,добавлять,OTHER,4,8,27.4
спамить,и,выслушать,OTHER,4,6,27.3
спамить,и,набирать,OTHER,3,5,27.3
спамить,и,отрезать,OTHER,4,6,27.3
спамить,и,почитать,OTHER,4,7,27.2
спамить,и,заботиться,SAME,4,5,27.2
спамить,и,пожелать,OTHER,4,4,27.1
